,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-16.547727,-55.670455000000004,Pantanal,9449623.249846648,0.0,4.738684210526316,0.5049333333333332
1,-17.308332999999998,-55.085,Pantanal,9412230.203773208,0.0,4.738684210526316,0.5049333333333332
2,-17.405,-55.29,Pantanal,2351914.993288724,0.0,4.738684210526316,0.5049333333333332
3,-17.42,-55.28,Pantanal,1175863.307354741,0.0,4.738684210526316,0.5049333333333332
4,-17.611,-55.39,Pantanal,7047916.458955797,0.0,4.738684210526316,0.5049333333333332
5,-18.06,-56.38,Pantanal,1171770.663346946,0.0,4.738684210526316,0.5049333333333332
6,-18.07,-56.35,Pantanal,1171705.5739143991,0.0,4.738684210526316,0.5049333333333332
7,-18.08,-56.365,Pantanal,4686561.7624160005,0.0,4.738684210526316,0.5049333333333332
8,-18.601667000000006,-56.608332999999995,Pantanal,8177573.368084115,0.0,4.738684210526316,0.5049333333333332
9,-19.025,-56.935,Pantanal,3496018.283598055,0.0,4.738684210526316,0.5049333333333332
10,-19.03,-56.94,Pantanal,1165293.7933082862,0.0,4.738684210526316,0.5049333333333332
11,-19.053333,-56.95,Pantanal,10486342.296774188,0.0,4.738684210526316,0.5049333333333332
12,-19.27,-57.22,Pantanal,1163640.4689804388,0.0,4.738684210526316,0.5049333333333332
13,-19.28,-57.21,Pantanal,1163571.1439744518,0.0,4.738684210526316,0.5049333333333332
14,-19.39,-56.38,Pantanal,1162806.265521394,0.0,4.738684210526316,0.5049333333333332
15,-19.4,-56.39,Pantanal,1162736.521766623,0.0,4.738684210526316,0.5049333333333332
16,-19.44,-57.02,Pantanal,1162457.1979010245,0.0,4.738684210526316,0.5049333333333332
17,-19.435,-57.03,Pantanal,6974952.76750383,0.0,4.738684210526316,0.5049333333333332
18,-19.441667000000002,-57.009443999999995,Pantanal,6974603.316190956,0.0,4.738684210526316,0.5049333333333332
19,-19.51,-57.96,Pantanal,3485901.115162846,0.0,4.738684210526316,0.5049333333333332
20,-19.634048,-57.90309499999999,Pantanal,25545053.561631545,0.0,4.738684210526316,0.5049333333333332
21,-19.63,-57.9,Pantanal,1161122.7904870429,0.0,4.738684210526316,0.5049333333333332
22,-19.744231,-57.475,Pantanal,12763718.16579886,0.0,4.738684210526316,0.5049333333333332
