,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-2.785,-42.635,Cerrado,3688481.768437897,0.0,0.13333333333333333,0.69
1,-2.79,-42.4,Cerrado,1229487.1495666169,0.0,0.13333333333333333,0.69
2,-2.8,-42.58,Cerrado,3688430.823260977,0.0,0.13333333333333333,0.69
3,-2.84,-41.98,Cerrado,1229435.8033448409,0.0,0.13333333333333333,0.69
4,-2.85,-42.05,Cerrado,1229425.4247286592,0.0,0.13333333333333333,0.69
5,-2.86,-42.11,Cerrado,1229415.0096498718,0.0,0.13333333333333333,0.69
6,-2.885,-42.77,Cerrado,2458777.615812452,0.0,0.13333333333333333,0.69
7,-2.9,-43.53,Cerrado,3688118.954340665,0.0,0.13333333333333333,0.69
8,-2.91,-43.855,Cerrado,2458724.774841796,0.0,0.13333333333333333,0.69
9,-2.91,-43.55,Cerrado,1229362.387420898,0.0,0.13333333333333333,0.69
10,-2.915,-41.95071400000001,Cerrado,4917438.9158664085,0.0,0.13333333333333333,0.69
11,-2.94,-43.72,Cerrado,1229330.3766100085,0.0,0.13333333333333333,0.69
12,-2.95,-43.71,Cerrado,1229319.6334269135,0.0,0.13333333333333333,0.69
13,-2.96,-42.955,Cerrado,2458617.707579949,0.0,0.13333333333333333,0.69
14,-2.965,-42.195,Cerrado,4917213.7829783335,0.0,0.13333333333333333,0.69
15,-2.965,-42.045,Cerrado,3687915.7452780483,0.0,0.13333333333333333,0.69
16,-2.97,-42.23,Cerrado,1229298.037698097,0.0,0.13333333333333333,0.69
17,-2.966429,-42.165,Cerrado,3687904.92918836,0.0,0.13333333333333333,0.69
18,-2.98,-42.895,Cerrado,2458574.3703025607,0.0,0.13333333333333333,0.69
19,-2.98,-42.82,Cerrado,1229287.1851523758,0.0,0.13333333333333333,0.69
20,-2.98,-42.215,Cerrado,2458574.3703047517,0.0,0.13333333333333333,0.69
21,-2.98,-42.12,Cerrado,1229287.1851523758,0.0,0.13333333333333333,0.69
22,-2.99,-42.03,Cerrado,1229276.296156097,0.0,0.13333333333333333,0.69
23,-2.99,-42.005,Cerrado,2458552.592310003,0.0,0.13333333333333333,0.69
24,-3.0,-42.14,Cerrado,1229265.3707004976,0.0,0.13333333333333333,0.69
25,-3.019444,-42.038333,Cerrado,6146217.0157036185,0.0,0.13333333333333333,0.69
26,-3.03,-43.01,Cerrado,1229232.3756161148,0.0,0.13333333333333333,0.69
27,-3.04,-43.0,Cerrado,1229221.304349522,0.0,0.13333333333333333,0.69
28,-3.052692,-42.061154,Cerrado,13521245.15208956,0.0,0.13333333333333333,0.69
29,-3.06,-42.21,Cerrado,1229199.052459187,0.0,0.13333333333333333,0.69
30,-3.07,-43.5,Cerrado,1229187.8718321586,0.0,0.13333333333333333,0.69
31,-3.07,-43.01,Cerrado,1229187.8718321586,0.0,0.13333333333333333,0.69
32,-3.07,-42.845,Cerrado,2458375.7436643173,0.0,0.13333333333333333,0.69
33,-3.075,-42.125,Cerrado,4916729.053182225,0.0,0.13333333333333333,0.69
34,-3.07,-41.94,Cerrado,3687563.6154942857,0.0,0.13333333333333333,0.69
35,-3.08,-43.485,Cerrado,2458353.309513526,0.0,0.13333333333333333,0.69
36,-3.08,-43.0,Cerrado,1229176.654756763,0.0,0.13333333333333333,0.69
37,-3.08,-42.83,Cerrado,1229176.654756763,0.0,0.13333333333333333,0.69
38,-3.08,-42.03,Cerrado,1229176.6547578585,0.0,0.13333333333333333,0.69
39,-3.08,-42.015,Cerrado,2458353.309515717,0.0,0.13333333333333333,0.69
40,-3.09,-43.47,Cerrado,1229165.4012286193,0.0,0.13333333333333333,0.69
41,-3.09,-42.57,Cerrado,1229165.4012286193,0.0,0.13333333333333333,0.69
42,-3.09,-42.55,Cerrado,1229165.4012297143,0.0,0.13333333333333333,0.69
43,-3.09,-42.045,Cerrado,2458330.802455048,0.0,0.13333333333333333,0.69
44,-3.105,-43.49,Cerrado,2458296.8960672896,0.0,0.13333333333333333,0.69
45,-3.1,-42.91,Cerrado,3687462.333746467,0.0,0.13333333333333333,0.69
46,-3.1,-42.56,Cerrado,1229154.1112488222,0.0,0.13333333333333333,0.69
47,-3.1,-42.48,Cerrado,1229154.1112488222,0.0,0.13333333333333333,0.69
48,-3.11,-42.515,Cerrado,2458285.5696347444,0.0,0.13333333333333333,0.69
49,-3.11,-42.47,Cerrado,1229142.784816277,0.0,0.13333333333333333,0.69
50,-3.085,-42.008043,Cerrado,18437593.006937027,0.0,0.13333333333333333,0.69
51,-3.12,-42.56,Cerrado,1229131.4219364594,0.0,0.13333333333333333,0.69
52,-3.13,-42.57,Cerrado,1229120.0226049891,0.0,0.13333333333333333,0.69
53,-3.15,-42.96,Cerrado,1229097.1145903743,0.0,0.13333333333333333,0.69
54,-3.155,-42.325,Cerrado,3687279.835083597,0.0,0.13333333333333333,0.69
55,-3.15,-42.1,Cerrado,1229097.1145903743,0.0,0.13333333333333333,0.69
56,-3.155,-42.005,Cerrado,4916365.440995209,0.0,0.13333333333333333,0.69
57,-3.16,-42.97,Cerrado,1229085.6059083254,0.0,0.13333333333333333,0.69
58,-3.16,-42.16,Cerrado,1229085.6059083254,0.0,0.13333333333333333,0.69
59,-3.16,-42.09,Cerrado,1229085.605906135,0.0,0.13333333333333333,0.69
60,-3.165,-42.065,Cerrado,3687245.272590178,0.0,0.13333333333333333,0.69
61,-3.175,-42.98,Cerrado,2458136.539967178,0.0,0.13333333333333333,0.69
62,-3.175,-42.37,Cerrado,2458136.539967178,0.0,0.13333333333333333,0.69
63,-3.17,-42.17,Cerrado,1229074.0607735282,0.0,0.13333333333333333,0.69
64,-3.17,-42.045,Cerrado,2458148.121544866,0.0,0.13333333333333333,0.69
65,-3.175,-41.99,Cerrado,2458136.539967178,0.0,0.13333333333333333,0.69
66,-3.18,-42.315,Cerrado,2458124.9583873,0.0,0.13333333333333333,0.69
67,-3.18,-42.09,Cerrado,1229062.479191459,0.0,0.13333333333333333,0.69
68,-3.18,-42.01,Cerrado,1229062.4791936495,0.0,0.13333333333333333,0.69
69,-3.195,-43.02,Cerrado,2458090.067844337,0.0,0.13333333333333333,0.69
70,-3.19,-42.425,Cerrado,2458101.722324236,0.0,0.13333333333333333,0.69
71,-3.19,-42.18,Cerrado,1229050.861161023,0.0,0.13333333333333333,0.69
72,-3.19,-42.16,Cerrado,1229050.861162118,0.0,0.13333333333333333,0.69
73,-3.19,-42.07,Cerrado,1229050.861162118,0.0,0.13333333333333333,0.69
74,-3.2,-43.47,Cerrado,3687117.6200499423,0.0,0.13333333333333333,0.69
75,-3.2,-43.18,Cerrado,1229039.2066822187,0.0,0.13333333333333333,0.69
76,-3.2,-42.37,Cerrado,1229039.2066844094,0.0,0.13333333333333333,0.69
77,-3.2,-42.14,Cerrado,1229039.2066822187,0.0,0.13333333333333333,0.69
78,-3.200714,-42.005,Cerrado,6145184.306036651,0.0,0.13333333333333333,0.69
79,-3.21,-43.165,Cerrado,2458055.031510096,0.0,0.13333333333333333,0.69
80,-3.21,-42.38,Cerrado,1229027.5157550478,0.0,0.13333333333333333,0.69
81,-3.21,-42.16,Cerrado,1229027.5157550478,0.0,0.13333333333333333,0.69
82,-3.22,-43.02,Cerrado,1229015.7883806045,0.0,0.13333333333333333,0.69
83,-3.22,-42.58,Cerrado,1229015.7883817,0.0,0.13333333333333333,0.69
84,-3.225,-42.55,Cerrado,4916039.625868036,0.0,0.13333333333333333,0.69
85,-3.22,-42.33,Cerrado,1229015.7883795092,0.0,0.13333333333333333,0.69
86,-3.225,-41.9425,Cerrado,6145055.41425083,0.0,0.13333333333333333,0.69
87,-3.2296150000000003,-43.454231,Cerrado,8603016.335164204,0.0,0.13333333333333333,0.69
88,-3.235,-42.57,Cerrado,2457996.248836744,0.0,0.13333333333333333,0.69
89,-3.23,-42.32,Cerrado,1229004.0245545085,0.0,0.13333333333333333,0.69
90,-3.24,-43.49,Cerrado,1228992.2242822354,0.0,0.13333333333333333,0.69
91,-3.233,-43.349,Cerrado,8602969.061183853,0.0,0.13333333333333333,0.69
92,-3.25,-43.48,Cerrado,1228980.3875626905,0.0,0.13333333333333333,0.69
93,-3.25,-42.56,Cerrado,1228980.3875637855,0.0,0.13333333333333333,0.69
94,-3.255,-42.34,Cerrado,2457948.901961849,0.0,0.13333333333333333,0.69
95,-3.26,-43.34,Cerrado,1228968.5143980638,0.0,0.13333333333333333,0.69
96,-3.27,-43.47,Cerrado,1228956.6047839748,0.0,0.13333333333333333,0.69
97,-3.27,-42.94,Cerrado,1228956.6047839748,0.0,0.13333333333333333,0.69
98,-3.28,-42.93,Cerrado,1228944.6587248042,0.0,0.13333333333333333,0.69
99,-3.28,-42.22,Cerrado,1228944.6587248042,0.0,0.13333333333333333,0.69
100,-3.29,-43.75,Cerrado,3686798.0286561805,0.0,0.13333333333333333,0.69
101,-3.295,-43.33,Cerrado,2457853.3334830087,0.0,0.13333333333333333,0.69
102,-3.29,-43.265,Cerrado,2457865.352436723,0.0,0.13333333333333333,0.69
103,-3.29,-42.52,Cerrado,1228932.6762172664,0.0,0.13333333333333333,0.69
104,-3.29,-42.21,Cerrado,1228932.6762194568,0.0,0.13333333333333333,0.69
105,-3.3,-44.21,Cerrado,1228920.6572668375,0.0,0.13333333333333333,0.69
106,-3.305,-43.99,Cerrado,2457829.259134879,0.0,0.13333333333333333,0.69
107,-3.31,-43.37,Cerrado,3686725.769157948,0.0,0.13333333333333333,0.69
108,-3.3,-42.53,Cerrado,1228920.6572679328,0.0,0.13333333333333333,0.69
109,-3.3,-42.2,Cerrado,1228920.6572657423,0.0,0.13333333333333333,0.69
110,-3.3,-42.18,Cerrado,1228920.6572657423,0.0,0.13333333333333333,0.69
111,-3.3,-42.045,Cerrado,2457841.314533675,0.0,0.13333333333333333,0.69
112,-3.3,-41.99,Cerrado,1228920.6572668375,0.0,0.13333333333333333,0.69
113,-3.31,-44.2,Cerrado,1228908.6018680416,0.0,0.13333333333333333,0.69
114,-3.31,-43.35,Cerrado,1228908.6018680416,0.0,0.13333333333333333,0.69
115,-3.306111,-43.019444,Cerrado,4915646.462869867,0.0,0.13333333333333333,0.69
116,-3.313,-42.205,Cerrado,7373415.3356831875,0.0,0.13333333333333333,0.69
117,-3.31,-42.2,Cerrado,1228908.6018669463,0.0,0.13333333333333333,0.69
118,-3.31,-42.005,Cerrado,2457817.2037338926,0.0,0.13333333333333333,0.69
119,-3.31,-41.72,Cerrado,1228908.6018669463,0.0,0.13333333333333333,0.69
120,-3.32,-43.54,Cerrado,1228896.5100274496,0.0,0.13333333333333333,0.69
121,-3.32,-43.34,Cerrado,1228896.5100274496,0.0,0.13333333333333333,0.69
122,-3.32,-42.56,Cerrado,1228896.5100263543,0.0,0.13333333333333333,0.69
123,-3.32,-42.38,Cerrado,1228896.5100274496,0.0,0.13333333333333333,0.69
124,-3.32,-41.8,Cerrado,1228896.510025259,0.0,0.13333333333333333,0.69
125,-3.32,-41.71,Cerrado,1228896.5100274496,0.0,0.13333333333333333,0.69
