,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.07,-42.18,Cerrado,1229187.8718321586,0.3380855397148676,5.280448065173116,0.2629094827586207
1,-3.085,-42.17,Cerrado,2458342.055987573,0.3380855397148676,5.280448065173116,0.2629094827586207
2,-3.14,-42.005,Cerrado,2458217.17364154,0.3380855397148676,5.280448065173116,0.2629094827586207
3,-3.16,-42.03,Cerrado,1229085.6059083254,0.3380855397148676,5.280448065173116,0.2629094827586207
4,-3.18,-42.03,Cerrado,1229062.4791936495,0.3380855397148676,5.280448065173116,0.2629094827586207
5,-3.35,-41.725,Cerrado,2457720.031646275,0.3380855397148676,5.280448065173116,0.2629094827586207
6,-3.45,-42.125,Cerrado,2457471.999295446,0.3380855397148676,5.280448065173116,0.2629094827586207
7,-3.57,-41.78,Cerrado,1228582.3699821883,0.3380855397148676,5.280448065173116,0.2629094827586207
8,-3.58,-41.77,Cerrado,1228569.3306549091,0.3380855397148676,5.280448065173116,0.2629094827586207
9,-3.67,-42.145,Cerrado,4913801.311805722,0.3380855397148676,5.280448065173116,0.2629094827586207
10,-3.67,-42.1,Cerrado,1228450.3370618795,0.3380855397148676,5.280448065173116,0.2629094827586207
11,-3.745,-41.885,Cerrado,3685039.920908607,0.3380855397148676,5.280448065173116,0.2629094827586207
12,-3.75,-43.675,Cerrado,2456684.1747890757,0.3380855397148676,5.280448065173116,0.2629094827586207
13,-3.775,-41.87,Cerrado,2456615.553272283,0.3380855397148676,5.280448065173116,0.2629094827586207
14,-3.83,-41.805,Cerrado,2456463.01210496,0.3380855397148676,5.280448065173116,0.2629094827586207
15,-3.94,-42.155,Cerrado,2456151.299635088,0.3380855397148676,5.280448065173116,0.2629094827586207
16,-3.98,-42.005,Cerrado,2456035.764025869,0.3380855397148676,5.280448065173116,0.2629094827586207
17,-4.0,-41.985,Cerrado,4911955.081810543,0.3380855397148676,5.280448065173116,0.2629094827586207
18,-4.01,-41.965,Cerrado,2455948.347388993,0.3380855397148676,5.280448065173116,0.2629094827586207
19,-5.8875,-41.9,Cerrado,6122972.244811024,0.3380855397148676,5.280448065173116,0.2629094827586207
20,-6.375,-44.105,Cerrado,3670481.7633756837,0.3380855397148676,5.280448065173116,0.2629094827586207
21,-6.39,-44.12,Cerrado,1223462.915415105,0.3380855397148676,5.280448065173116,0.2629094827586207
22,-6.396429,-44.205,Cerrado,3670342.146879578,0.3380855397148676,5.280448065173116,0.2629094827586207
23,-6.4,-44.11,Cerrado,1223439.6157311413,0.3380855397148676,5.280448065173116,0.2629094827586207
24,-6.85,-42.91,Cerrado,1222353.5479621822,0.3380855397148676,5.280448065173116,0.2629094827586207
25,-7.385,-44.56,Cerrado,2441933.408094612,0.3380855397148676,5.280448065173116,0.2629094827586207
26,-8.335,-44.41,Cerrado,2436496.747761442,0.3380855397148676,5.280448065173116,0.2629094827586207
27,-8.346428999999999,-44.375,Cerrado,3654638.878579674,0.3380855397148676,5.280448065173116,0.2629094827586207
28,-8.576429,-45.235,Cerrado,3652514.1670071688,0.3380855397148676,5.280448065173116,0.2629094827586207
29,-8.595,-44.32,Cerrado,2434894.8887877977,0.3380855397148676,5.280448065173116,0.2629094827586207
30,-8.845,-44.16,Cerrado,2433308.5097450493,0.3380855397148676,5.280448065173116,0.2629094827586207
31,-9.154231,-44.935769,Cerrado,10940836.95746214,0.3380855397148676,5.280448065173116,0.2629094827586207
32,-9.16,-44.265,Cerrado,2431245.3252333687,0.3380855397148676,5.280448065173116,0.2629094827586207
33,-9.180556,-45.172778,Cerrado,12155692.989678115,0.3380855397148676,5.280448065173116,0.2629094827586207
34,-9.21,-47.515,Cerrado,2430911.237809813,0.3380855397148676,5.280448065173116,0.2629094827586207
35,-9.23,-47.52,Cerrado,1215388.5484754485,0.3380855397148676,5.280448065173116,0.2629094827586207
36,-9.24,-47.53,Cerrado,1215354.959060777,0.3380855397148676,5.280448065173116,0.2629094827586207
37,-9.675,-49.725,Cerrado,4855435.420434541,0.3380855397148676,5.280448065173116,0.2629094827586207
38,-10.885,-45.9,Cerrado,4837353.065106696,0.3380855397148676,5.280448065173116,0.2629094827586207
39,-10.935,-49.54,Cerrado,2418280.233814892,0.3380855397148676,5.280448065173116,0.2629094827586207
40,-11.03,-48.48,Cerrado,3626283.4773608437,0.3380855397148676,5.280448065173116,0.2629094827586207
41,-11.315,-51.005,Cerrado,4830419.156215272,0.3380855397148676,5.280448065173116,0.2629094827586207
42,-11.495,-46.08,Cerrado,2413718.8122843783,0.3380855397148676,5.280448065173116,0.2629094827586207
43,-11.5,-51.17,Cerrado,1206838.5393369077,0.3380855397148676,5.280448065173116,0.2629094827586207
44,-11.7025,-46.5,Cerrado,7235977.863067151,0.3380855397148676,5.280448065173116,0.2629094827586207
45,-11.99,-46.24,Cerrado,3614248.781920814,0.3380855397148676,5.280448065173116,0.2629094827586207
46,-12.24,-59.81,Cerrado,1203650.605541383,0.3380855397148676,5.280448065173116,0.2629094827586207
47,-12.24,-59.79,Cerrado,1203650.605541383,0.3380855397148676,5.280448065173116,0.2629094827586207
48,-12.255,-59.8,Cerrado,2407167.897824565,0.3380855397148676,5.280448065173116,0.2629094827586207
49,-12.435,-55.72,Cerrado,2405555.662704571,0.3380855397148676,5.280448065173116,0.2629094827586207
50,-12.675,-45.035,Cerrado,3605077.823984343,0.3380855397148676,5.280448065173116,0.2629094827586207
51,-12.73,-47.13,Cerrado,1201431.5928829443,0.3380855397148676,5.280448065173116,0.2629094827586207
52,-12.77,-50.225,Cerrado,2402493.3037017705,0.3380855397148676,5.280448065173116,0.2629094827586207
53,-12.84,-44.755,Cerrado,2401843.2534520547,0.3380855397148676,5.280448065173116,0.2629094827586207
54,-12.95,-49.49,Cerrado,1200407.3295013423,0.3380855397148676,5.280448065173116,0.2629094827586207
55,-13.12,-51.9,Cerrado,1199603.9909541088,0.3380855397148676,5.280448065173116,0.2629094827586207
56,-13.295,-55.795,Cerrado,4795064.897755187,0.3380855397148676,5.280448065173116,0.2629094827586207
57,-13.68,-47.81,Cerrado,3590653.889362425,0.3380855397148676,5.280448065173116,0.2629094827586207
